0.05,5589460.918718948,0.0,3037869.252757704,0.0,407.5899210871976,0.0,
0.1,5589460.935358733,20.37949605435988,3037869.261801419,0.8325817696576947,407.5899223015356,0.45250778707249784,
0.15000000000000002,5589460.99885363,40.758992237772205,3037869.2963108653,1.7180053900603567,407.5899266313991,0.9337351630092228,
0.2,5589461.106963339,61.13848871801218,3037869.355068446,2.6073593415991283,407.5899342014119,1.4170988228764754,
0.25,5589461.259576759,81.51798565798134,3037869.4380137883,3.4974962377320065,407.5899450251138,1.9008882473956603,
0.3,5589461.456711621,101.89748322056373,3037869.5451565417,4.388132626534865,407.58995910910033,2.384949464724338,
0.35,5589461.698389396,122.27698156892986,3037869.676508395,5.2791641967581535,407.58997645954,2.8692258660522785,
0.39999999999999997,5589461.984627458,142.65648086655614,3037869.8320788126,6.170497642630127,407.5899970825819,3.353666824146769,
0.44999999999999996,5589462.31543858,163.03598127722648,3037870.011874763,7.062040160788413,407.59002098437986,3.838221984900626,
0.49999999999999994,5589462.690830893,183.4154829650326,3037870.215900696,7.953698829614771,407.59004817109343,4.322840929963276,
0.5499999999999999,5589463.110807881,203.7949860943743,3037870.44415854,8.845380608856694,407.5900786488863,4.807473176497517,
0.6,5589463.575368372,224.1744908299597,3037870.6966476976,9.736992378359897,407.59011242392495,5.292068198192958,
0.65,5589464.084506537,244.55399733680525,3037870.973365044,10.628440979377208,407.59014950237747,5.7765754476797015,
0.7000000000000001,5589464.638211888,264.93350578023586,3037871.2743049273,11.519633256120526,407.5901898904118,6.260944379074134,
0.7500000000000001,5589465.236469282,285.3130163258848,3037871.5994591676,12.410476097371916,407.5902335941941,6.745124470556881,
0.8000000000000002,5589465.879258919,305.6925291396936,3037871.9488170603,13.300876478105057,407.59028061988715,7.229065246956469,
0.8500000000000002,5589466.566556351,326.0720443879118,3037872.322365379,14.190741501076657,407.59033097364846,7.712716302316763,
0.9000000000000002,5589467.298332492,346.4515622370966,3037872.720088378,15.079978438348034,407.5903846616283,8.196027322426595,
0.9500000000000003,5589468.074553621,366.83108285411265,3037873.1419677995,15.968494772697102,407.59044168996803,8.678948107290003,
1.0000000000000002,5589468.895181398,387.2106064061314,3037873.5879828786,16.8561982388812,407.5905020647977,9.161428593515614,
1.0500000000000003,5589469.7601728765,407.5901330606303,3037874.0581103503,17.74299686471132,407.5905657922341,9.643418876603782,
1.1000000000000003,5589470.669480519,427.9696629853925,3037874.5523244594,18.62879901189864,407.59063287837847,10.124869233110235,
1.1500000000000004,5589471.623052216,448.3491963485057,3037875.0705969688,19.513513416634503,407.59070332931435,10.605730142665191,
1.2000000000000004,5589472.620831303,468.72873331836126,3037875.6128971707,20.397049229865416,407.59077715110516,11.08595230982705,
1.2500000000000004,5589473.6627565855,489.1082740636533,3037876.179191899,21.27931605722512,407.59085434979164,11.565486685750106,
1.3000000000000005,5589474.74876236,509.4878187533773,3037876.769445541,22.160223998586208,407.59093493138965,12.044284489645886,
1.3500000000000005,5589475.878778441,529.8673675568289,3037877.383620052,23.03968368719445,407.5910189018874,12.522297230018156,
1.4000000000000006,5589477.052730189,550.2469206436024,3037878.021674971,23.91760632834954,407.59110626724294,12.99947672565187,
1.4500000000000006,5589478.270538539,570.6264781835893,3037878.683567435,24.793903737596622,407.5911970333813,13.475775126336773,
1.5000000000000007,5589479.532120033,591.0060403469763,3037879.369252197,25.66848837839392,407.5912912061922,13.951144933306768,
1.5500000000000007,5589480.837386854,611.3856073042439,3037880.0786816445,26.541273399222238,407.5913887915267,14.425539019376549,
1.6000000000000008,5589482.186246857,631.765179226164,3037880.811805818,27.412172670103338,407.591489795195,14.898910648757543,
1.6500000000000008,5589483.578603611,652.1447562837981,3037881.5685724323,28.281100818494775,407.59159422296307,15.371213496535594,
1.7000000000000008,5589485.014356436,672.5243386484946,3037882.348926895,29.14797326452994,407.59170208055,15.842401667793414,
1.7500000000000009,5589486.4934004415,692.9039264918869,3037883.15281233,30.012706255572958,407.59181337362503,16.312429716361343,
1.800000000000001,5589488.015626572,713.2835199858904,3037883.9801696013,30.875216900059097,407.59192810780456,16.781252663180513,
1.850000000000001,5589489.58092165,733.6631193027001,3037884.8309373353,31.73542320059257,407.59204628864916,17.248826014263095,
1.900000000000001,5589491.189168419,754.0427246147876,3037885.705051946,32.593244086274545,407.5921679216605,17.71510577823495,
1.950000000000001,5589492.840245593,774.422336094898,3037886.6024476606,33.44859944423546,407.5922930122784,18.180048483446583,
2.000000000000001,5589494.534027906,794.8019539160467,3037887.523056546,34.301410150346896,407.5924215658776,18.643611194638993,
2.0500000000000007,5589496.270386159,815.1815782515164,3037888.4668085366,35.15159809908944,407.592553587765,19.10575152915159,
2.1000000000000005,5589498.049187276,835.5612092748532,3037889.43363146,35.999086232554305,407.59268908317614,19.56642767266018,
2.1500000000000004,5589499.870294351,855.9408471598633,3037890.4234510697,36.843798568557666,407.5928280572725,20.025598394433533,
2.2,5589501.733566711,876.3204920806091,3037891.436191071,37.68566022784796,407.59297051513823,20.483223062097853,
2.25,5589503.638859962,896.7001442114051,3037892.4717731522,38.52459746038779,407.59311646177696,20.939261655899173,
2.3,5589505.586026054,917.079803726814,3037893.5301170177,39.3605376706933,407.59326590210895,21.39367478245439,
2.3499999999999996,5589507.574913336,937.4594708016425,3037894.611140417,40.1934094422154,407.59341884096784,21.84642368798243,
2.3999999999999995,5589509.605366616,957.8391456109366,3037895.7147591785,41.02314256074832,407.5935752830976,22.297470271007697,
