0.000000,-5041423.578533,-3515003.619818,-2109526.286087,2256.395172,-5637.363951,4400.671061
0.100000,-5041197.908084,-3515567.333407,-2109086.204224,2257.043132,-5636.887366,4400.978490
0.200000,-5040972.169908,-3516130.997288,-2108646.090391,2257.691070,-5636.410703,4401.285853
0.300000,-5040746.369870,-3516694.615545,-2108205.947055,2258.338987,-5635.933967,4401.593157
0.400000,-5040520.502111,-3517258.184079,-2107765.771762,2258.986882,-5635.457152,4401.900395
0.500000,-5040294.572494,-3517821.706974,-2107325.566978,2259.634756,-5634.980265,4402.207573
0.600000,-5040068.575161,-3518385.180129,-2106885.330250,2260.282608,-5634.503298,4402.514686
0.700000,-5039842.515973,-3518948.607632,-2106445.064042,2260.930440,-5634.026260,4402.821739
0.800000,-5039616.389073,-3519511.985379,-2106004.765904,2261.578249,-5633.549142,4403.128727
0.900000,-5039390.200324,-3520075.317458,-2105564.438298,2262.226038,-5633.071952,4403.435655
1.000000,-5039163.943866,-3520638.599766,-2105124.078775,2262.873805,-5632.594683,4403.742517
1.100000,-5038937.625564,-3521201.836393,-2104683.689797,2263.521551,-5632.117341,4404.049320
1.200000,-5038711.239557,-3521765.023232,-2104243.268913,2264.169274,-5631.639921,4404.356058
1.300000,-5038484.791709,-3522328.164375,-2103802.818587,2264.816977,-5631.162428,4404.662735
1.400000,-5038258.276162,-3522891.255715,-2103362.336369,2265.464658,-5630.684856,4404.969347
1.500000,-5038031.698778,-3523454.301344,-2102921.824719,2266.112318,-5630.207212,4405.275899
1.600000,-5037805.053699,-3524017.297155,-2102481.281191,2266.759956,-5629.729489,4405.582386
1.700000,-5037578.346787,-3524580.247240,-2102040.708243,2267.407573,-5629.251693,4405.888813
1.800000,-5037351.572185,-3525143.147491,-2101600.103431,2268.055168,-5628.773819,4406.195175
1.900000,-5037124.735754,-3525706.002002,-2101159.469210,2268.702743,-5628.295872,4406.501476
2.000000,-5036897.831638,-3526268.806662,-2100718.803138,2269.350294,-5627.817846,4406.807712
2.100000,-5036670.865696,-3526831.565569,-2100278.107669,2269.997826,-5627.339748,4407.113889
2.200000,-5036443.832073,-3527394.274609,-2099837.380362,2270.645334,-5626.861571,4407.420000
2.300000,-5036216.736630,-3527956.937881,-2099396.623671,2271.292823,-5626.383322,4407.726050
2.400000,-5035989.573509,-3528519.551271,-2098955.835154,2271.940288,-5625.904994,4408.032036
2.500000,-5035762.348573,-3529082.118878,-2098515.017266,2272.587734,-5625.426594,4408.337962
2.600000,-5035535.055964,-3529644.636587,-2098074.167564,2273.235156,-5624.948114,4408.643822
2.700000,-5035307.701542,-3530207.108499,-2097633.288503,2273.882558,-5624.469563,4408.949622
2.800000,-5035080.279453,-3530769.530497,-2097192.377642,2274.529938,-5623.990932,4409.255357
2.900000,-5034852.795555,-3531331.906683,-2096751.437433,2275.177297,-5623.512229,4409.561032
3.000000,-5034625.243994,-3531894.232940,-2096310.465438,2275.824633,-5623.033448,4409.866641
3.100000,-5034397.630629,-3532456.513371,-2095869.464107,2276.471949,-5622.554594,4410.172190
3.200000,-5034169.949605,-3533018.743857,-2095428.431002,2277.119242,-5622.075661,4410.477674
3.300000,-5033942.206781,-3533580.928501,-2094987.368573,2277.766514,-5621.596656,4410.783098
3.400000,-5033714.396303,-3534143.063185,-2094546.274384,2278.413764,-5621.117572,4411.088457
3.500000,-5033486.524029,-3534705.152014,-2094105.150884,2279.060993,-5620.638416,4411.393755
3.600000,-5033258.584105,-3535267.190866,-2093663.995635,2279.708200,-5620.159181,4411.698988
3.700000,-5033030.582389,-3535829.183848,-2093222.811088,2280.355385,-5619.679874,4412.004161
3.800000,-5032802.513029,-3536391.126838,-2092781.594805,2281.002549,-5619.200488,4412.309269
3.900000,-5032574.381880,-3536953.023944,-2092340.349236,2281.649691,-5618.721030,4412.614316
4.000000,-5032346.183091,-3537514.871041,-2091899.071944,2282.296811,-5618.241493,4412.919298
4.100000,-5032117.922518,-3538076.672240,-2091457.765378,2282.943910,-5617.761884,4413.224220
4.200000,-5031889.594310,-3538638.423415,-2091016.427102,2283.590987,-5617.282196,4413.529077
4.300000,-5031661.204322,-3539200.128677,-2090575.059564,2284.238043,-5616.802436,4413.833873
4.400000,-5031432.746702,-3539761.783900,-2090133.660330,2284.885076,-5616.322597,4414.138604
4.500000,-5031204.227307,-3540323.393195,-2089692.231845,2285.532088,-5615.842686,4414.443275
4.600000,-5030975.640285,-3540884.952434,-2089250.771677,2286.179077,-5615.362696,4414.747880
4.700000,-5030746.991492,-3541446.465732,-2088809.282271,2286.826046,-5614.882634,4415.052425
4.800000,-5030518.275077,-3542007.928958,-2088367.761194,2287.472992,-5614.402493,4415.356905
4.900000,-5030289.496894,-3542569.346229,-2087926.210891,2288.119918,-5613.922280,4415.661325
5.000000,-5030060.651094,-3543130.713412,-2087484.628932,2288.766820,-5613.441988,4415.965679
5.100000,-5029831.743531,-3543692.034624,-2087043.017757,2289.413702,-5612.961624,4416.269973
5.200000,-5029602.768354,-3544253.305734,-2086601.374939,2290.060561,-5612.481182,4416.574201
5.300000,-5029373.731419,-3544814.530859,-2086159.702919,2290.707399,-5612.000667,4416.878369
5.400000,-5029144.626875,-3545375.705865,-2085717.999268,2291.354215,-5611.520074,4417.182472
5.500000,-5028915.460577,-3545936.834872,-2085276.266426,2292.001009,-5611.039408,4417.486515
5.600000,-5028686.226674,-3546497.913744,-2084834.501967,2292.647781,-5610.558664,4417.790492
5.700000,-5028456.931021,-3547058.946602,-2084392.708329,2293.294532,-5610.077847,4418.094409
