279.578206,271.5902572,247.9737131,240.311604,198.9556536,147.7563576,136.4448661,146.9947269,143.301392,141.6406143
339.5182558,329.8177342,301.1379312,291.8331075,241.6106657,179.4345186,165.6979047,178.5095984,174.0244326,172.0075932
78.78413364,76.5331584,69.87810114,67.71894633,56.06498813,41.63721053,38.44967288,41.42258573,40.38181724,39.91381605
55.84383968,54.2483014,49.5310578,48.00060377,39.74003475,29.5133246,27.25393133,29.36119406,28.62347562,28.29174659
15.77744169,15.32665765,13.99390481,13.56150887,11.22766781,8.338337061,7.699995468,8.295355942,8.086929914,7.993207216
49.35649169,47.94630621,43.77706219,42.42440016,35.12345687,26.08477799,24.08785719,25.95032037,25.29830227,25.00511003
103.6744771,100.7123492,91.95475359,89.11345503,73.77765114,54.79169256,50.59711322,54.50926115,53.13968172,52.52382449
6.185482662,6.008754586,5.486254187,5.316735097,4.401762081,3.269011562,3.018752304,3.252160987,3.1704484,3.133704792
69.83280273,67.8375798,61.93865981,60.02482482,49.69497125,36.90645533,34.08108076,36.71621587,35.79369788,35.37887026
22.10178352,21.47030399,19.60332103,18.99760044,15.72824594,11.68073533,10.78651636,11.62052535,11.32855235,11.19726118
15.15256277,14.71963241,13.43966437,13.02439384,10.78298653,8.00809017,7.395030636,7.966811355,7.766640216,7.676629485
19.81913491,19.25287391,17.57871096,17.03554854,14.10384949,10.47436145,9.672496461,10.4203699,10.15855156,10.04082
14.61139982,14.19393125,12.95967636,12.55923692,10.39787987,7.72208695,7.130922399,7.682282378,7.489260208,7.402464146
78.78413364,76.5331584,69.87810114,67.71894633,56.06498813,41.63721053,38.44967288,41.42258573,40.38181724,39.91381605
55.84383968,54.2483014,49.5310578,48.00060377,39.74003475,29.5133246,27.25393133,29.36119406,28.62347562,28.29174659
15.77744169,15.32665765,13.99390481,13.56150887,11.22766781,8.338337061,7.699995468,8.295355942,8.086929914,7.993207216
49.35649169,47.94630621,43.77706219,42.42440016,35.12345687,26.08477799,24.08785719,25.95032037,25.29830227,25.00511003
103.6744771,100.7123492,91.95475359,89.11345503,73.77765114,54.79169256,50.59711322,54.50926115,53.13968172,52.52382449
154.415297,150.0034313,136.9596547,132.7277553,109.8862346,81.60808441,75.36057555,81.18742418,79.14753915,78.23026635
203.0361258,197.2350936,180.0842159,174.519816,144.4861732,107.3040665,99.0894011,106.7509527,104.068768,102.862673
67.04486981,65.1293021,59.46588453,57.62845551,47.71100038,35.43304,32.72046278,35.25039547,34.36470714,33.96644067
107.9812298,104.8960518,95.77465602,92.81532676,76.84245657,57.06780022,52.69897341,56.7736363,55.34716303,54.7057224
69.41925509,67.4358478,61.57186103,59.66935971,49.4006792,36.68789647,33.87925368,36.4987836,35.58172874,35.16935771
74.62428465,72.49216223,66.18849595,64.1433458,53.1047235,39.43874111,36.41950734,39.23544863,38.24963334,37.80634289
257.4284211,250.0733234,228.327817,221.272744,183.1932485,136.0502537,125.6349232,135.3489637,131.948236,130.4190345
192.0270523,186.5405651,170.3196464,165.0569607,136.6518093,101.4857997,93.71655184,100.962677,98.4259263,97.28522848
143.308347,139.2138228,127.108273,123.1807702,101.982219,75.73809014,69.93995884,75.34768761,73.45452963,72.60323541
94.96538041,92.25208383,84.23016349,81.62754608,67.5800149,50.18895752,46.34674068,49.93025155,48.67572262,48.11160001
243.0310259,236.0872823,215.5579534,208.8974549,172.9476603,128.4412676,118.6084433,127.7791992,124.5686665,123.1249899
221.7083784,215.3738533,196.6456922,190.5695612,157.7738693,117.1723036,108.2021751,116.5683227,113.6394704,112.3224566
536.8942899,521.554453,476.2018919,461.4877885,382.0689598,283.7472413,262.0249644,282.2846266,275.1920481,272.0027363
201.8492035,196.0820834,179.0314675,173.4995963,143.6415262,106.6767811,98.51013761,106.1269008,103.4603958,102.2613515
54.12973152,52.58316776,48.01071839,46.52724114,38.52022754,28.60742287,26.41738093,28.45996193,27.74488751,27.4233408
95.62547544,92.893319,84.81563909,82.19493114,68.04975694,50.53781604,46.66889232,50.27731183,49.01406279,48.44601902
37.74910447,36.67055863,33.4818144,32.44726396,26.86331621,19.95030392,18.42300792,19.8474673,19.34878722,19.12454631
108.0453443,104.9583344,95.83152276,92.87043638,76.88808221,57.10168454,52.73026372,56.80734596,55.38002571,54.73820422
108.0453443,104.9583344,95.83152276,92.87043638,76.88808221,57.10168454,52.73026372,56.80734596,55.38002571,54.73820422
108.0453443,104.9583344,95.83152276,92.87043638,76.88808221,57.10168454,52.73026372,56.80734596,55.38002571,54.73820422
82.03863046,79.69466959,72.76469832,70.5163509,58.38097889,43.35720366,40.0379919,43.13371292,42.04995129,41.56261742
195.6302843,190.0408476,173.5155565,168.1541207,139.2159697,103.3900984,95.47506696,102.8571598,100.272809,99.11070693
